seed,edge_server_number,edge_avg_wait,edge_avg_delay,edge_server_service,edge_server_utilization,edge_weight_utilization,edge_avg_number_node,edge_avg_number_queue,cloud_avg_wait,cloud_avg_delay,cloud_avg_service_time,cloud_utilization,cloud_weight_utilization,cloud_number,cloud_avg_number_node,cloud_avg_number_queue,count_E,E_avg_wait,E_avg_delay,E_avg_number_queue_edge,E_edge_server_utilization,edge_weight_utilizationE,E_edge_server_service,E_avg_number_edge,count_C,C_avg_wait,C_avg_delay,C_avg_number_queue_edge,C_edge_server_utilization,edge_weight_utilizationC,C_edge_server_service,C_avg_number_edge
884210692,"[1, 2, 3]",0.4087763686923532,0.1091864586741897,"[0.2983275643977143, 0.30126216459317845, 0.299618963484423]","[0.380821561031687, 0.28714779069349283, 0.1805054772104652]","[0.380821561031687, 0.09571593023116427, 0.0601684924034884]",1.157704074473505,0.3092292455378598,1.1420802601058735,0.3441786152597198,"[0.7976532267663936, 0.804265278276367, 0.7911637061567364]","[0.4211554033639683, 0.37537531145550956, 0.3333462252571508]","[0.4211554033639683, 0.12512510381850317, 0.11111540841905027]","[4, 5, 6]",1.6172546553142564,0.48737771523762774,0,0.6068508440174002,0.10755701146610486,0.15230722706749317,"[0.3167338093920509, 0.24003669316470147, 0.15025973276876095]","[0.3167338093920509, 0.08001223105490049, 0.050086577589586984]","[0.49660536566570795, 0.5017393816670653, 0.5011104705479394]",0.8593374623930066,122346,0.21070189336730274,0.11081590588227282,0.15692201847036416,"[0.06408775163963255, 0.04711109752879303, 0.030245744441703887]","[0.06408775163963255, 0.01570369917626434, 0.010081914813901294]","[0.10033720036993322, 0.09923555878261466, 0.09995401269286276]",0.29836661208049364
495097724,"[1, 2, 3]",0.4093537129354363,0.1093538129332456,"[0.3011493211457004, 0.300544406589523, 0.29674715947892366]","[0.38003260312728765, 0.28525983448391373, 0.1794780580109548]","[0.38003260312728765, 0.0950866114946379, 0.05982601933698493]",1.1527001807624373,0.30792968514028124,1.1547612116062829,0.3517619408487541,"[0.8027704956930218, 0.8005780829011018, 0.8060156512662158]","[0.4215670832926717, 0.374372120969486, 0.3346446591609868]","[0.4215670832926717, 0.12479070698982866, 0.11154821972032893]","[4, 5, 6]",1.6258475436937774,0.4952636802706328,0,0.6077829236511392,0.10772533522637225,0.15167202527330986,"[0.31709591128435, 0.23765674521860788, 0.1493040728661616]","[0.31709591128435, 0.0792189150728693, 0.04976802428872053]","[0.50177499407283, 0.500695890236928, 0.495450707567742]",0.8557287546424294,121644,0.21092450221973238,0.11098229064011778,0.15625765986696968,"[0.06293669184293786, 0.047603089265305494, 0.03017398514479358]","[0.06293669184293786, 0.015867696421768496, 0.010057995048264526]","[0.09990072448671956, 0.1003245701973664, 0.09943049682815742]",0.29697142612000665
1365624655,"[1, 2, 3]",0.40849484031899497,0.10880624183738773,"[0.30043780233148887, 0.2987180833249041, 0.2996484016042597]","[0.3800178181404068, 0.28426443755441055, 0.17963056871762578]","[0.3800178181404068, 0.09475481251813685, 0.05987685623920859]",1.1503074731509024,0.3063946487384593,1.14488003087417,0.34376397302782347,"[0.8011702012088088, 0.8033216787293114, 0.7985841327498229]","[0.42028302132064443, 0.3744486733811902, 0.3332259895154464]","[0.42028302132064443, 0.12481622446039672, 0.11107532983848213]","[4, 5, 6]",1.6119714686571953,0.4840137844399144,0,0.6069240765500024,0.10745660473179502,0.15129705844739733,"[0.31676213275066895, 0.23698802534592564, 0.14949148502870235]","[0.31676213275066895, 0.07899600844864188, 0.049830495009567446]","[0.5002117658600683, 0.4983121013649464, 0.4997286964569192]",0.8545387015726942,121649,0.21006560408798858,0.1101558789429777,0.1550975902910581,"[0.06325568538974201, 0.0472764122084857, 0.03013908368892373]","[0.06325568538974201, 0.01575880406949523, 0.010046361229641244]","[0.10014767430724908, 0.09931332752570478, 0.1003546101458887]",0.2957687715782096
605978548,"[1, 2, 3]",0.41358869128423176,0.11261983653462904,"[0.3014405237580211, 0.2993674970256891, 0.302508644817]","[0.38127993699099516, 0.28427230607528603, 0.18153315752300656]","[0.38127993699099516, 0.16582551187725017, 0.06051105250766885]",1.1640571331780476,0.3169717325887597,1.1493102138509028,0.34771624883712476,"[0.7982173967491643, 0.8016833083182362, 0.8057715167259669]","[0.4196749358383921, 0.3740002376835792, 0.334379331534001]","[0.4196749358383921, 0.21816680531542118, 0.11145977717800033]","[4, 5, 6]",1.6173831403771475,0.4893286353211753,0,0.6130055549747625,0.11126918332265708,0.15658514035701943,"[0.31786912100270004, 0.23674668497761173, 0.15145983717010378]","[0.31786912100270004, 0.13810223290360682, 0.05048661239003459]","[0.5031773793505552, 0.49801121248594366, 0.5046034228356536]",0.8626607835074349,121590,0.21417182759369716,0.1139704897465935,0.16038659223172977,"[0.06341081598829824, 0.04752562109767582, 0.030073320352903266]","[0.06341081598829824, 0.027723278973644225, 0.010024440117634422]","[0.10015357852638485, 0.10022439656891809, 0.10026569775407426]",0.3013963496706071
1397076139,"[1, 2, 3]",0.41139629467919364,0.11116934563328565,"[0.3004219576735078, 0.2996671925849484, 0.3006995173425858]","[0.3814143999428501, 0.2841237383099531, 0.1801647703415947]","[0.3814143999428501, 0.09470791276998436, 0.06005492344719823]",1.1588534743493377,0.3131505657549399,1.115440525550988,0.31646417826689843,"[0.8010271312935551, 0.7964013135379647, 0.7992923963099043]","[0.4195578997230464, 0.37291409197031494, 0.3328377497265551]","[0.4195578997230464, 0.12430469732343831, 0.11094591657551836]","[4, 5, 6]",1.5710303485752184,0.44572060715530193,0,0.6109707056943601,0.11070199519591588,0.15591704812294088,"[0.3173871763510419, 0.23683733807756602, 0.15037363189337605]","[0.3173871763510419, 0.07894577935918867, 0.05012454396445868]","[0.4999769676128894, 0.4997037356375477, 0.5017802293854224]",0.8605151944449249,121678,0.21182188366401922,0.11163669607064536,0.15723351763198481,"[0.06402722359180907, 0.047286400232387886, 0.0297911384482198]","[0.06402722359180907, 0.01576213341079596, 0.009930379482739933]","[0.10086330894180179, 0.09972342859540467, 0.0994789068451778]",0.2983382799044016
1287331441,"[1, 2, 3]",0.40864342234422485,0.10952127571153387,"[0.2985787551832487, 0.2994625717326382, 0.2997320688557489]","[0.37910705198199757, 0.28458873401352147, 0.180073649779977]","[0.37910705198199757, 0.09486291133784049, 0.060024549926658996]",1.1527091316583615,0.30893969588286563,1.155167589007499,0.3548540897711603,"[0.7985526491837317, 0.8017901213530422, 0.8008829163087126]","[0.4203319378566554, 0.37425942314230537, 0.3341784029519731]","[0.4203319378566554, 0.12475314104743512, 0.11139280098399103]","[4, 5, 6]",1.6292593440095242,0.5004895800585902,0,0.6063127070701279,0.1079184094627368,0.1522091501535959,"[0.31574331768622377, 0.2372296511893491, 0.1499670842431042]","[0.31574331768622377, 0.0790765503964497, 0.04998902808103473]","[0.4977982121350163, 0.49927484018353463, 0.4982603907106675]",0.8551492032722731,121851,0.21097413761832826,0.11112414196033789,0.1567305457292795,"[0.06336373429577323, 0.04735908282417172, 0.030106565536873287]","[0.06336373429577323, 0.015786360941390572, 0.010035521845624428]","[0.09971856606466296, 0.09966490481647233, 0.10042192819734154]",0.29755992838609774
886057147,"[1, 2, 3]",0.40910820518230906,0.10946771919403235,"[0.2999365895340498, 0.2986799928442739, 0.30054109768876297]","[0.3776690782789577, 0.28359999251360857, 0.17992064110239447]","[0.3776690782789577, 0.16543332896627164, 0.05997354703413149]",1.148501719038846,0.3073120071438853,1.1298313514664065,0.32991051380819103,"[0.8014050924606338, 0.8012700481851557, 0.7965611812607438]","[0.4188535477325536, 0.3716621162770455, 0.33230520038256495]","[0.4188535477325536, 0.21680290116160983, 0.11076840012752165]","[4, 5, 6]",1.5859046982507976,0.4630838338586336,0,0.607434583017362,0.1080624367868283,0.15168345787380677,"[0.31516524025689246, 0.2356134607113234, 0.15017249130902838]","[0.31516524025689246, 0.13744118541493863, 0.050057497103009455]","[0.49989635845873526, 0.49786155391057685, 0.5006536603868899]",0.852634650151051,121277,0.2107818273472599,0.11087300160124026,0.15562854927008393,"[0.06250383802206826, 0.0479865318022824, 0.029748149793365847]","[0.06250383802206826, 0.027992143551331394, 0.009916049931121948]","[0.09941728664625146, 0.10075696068212413, 0.09959111416099342]",0.29586706888780046
1258602697,"[1, 2, 3]",0.4058646414064632,0.1058553532674821,"[0.29912358514439125, 0.2997528395943005, 0.3023078602027267]","[0.37926345892769064, 0.28428968277541333, 0.17968451968726776]","[0.37926345892769064, 0.16583564828565775, 0.05989483989575592]",1.1407658515628454,0.2975281901724737,1.150132933113122,0.3469435998172585,"[0.8004268739002209, 0.8083695411611461, 0.8009027685187742]","[0.42037516017651194, 0.37495157257177986, 0.3334374786256272]","[0.42037516017651194, 0.21872175066687155, 0.11114582620854241]","[4, 5, 6]",1.6163422986375602,0.48757808726364116,0,0.6037183986734261,0.10407738590760902,0.14626542404863677,"[0.3151106234381127, 0.23727618117923183, 0.14978498771761017]","[0.3151106234381127, 0.13841110568788523, 0.04992832923920339]","[0.4991946415976816, 0.49771619795683847, 0.5036741155748432]",0.8484372163835915,121427,0.20801088413951702,0.10763332062737394,0.1512627661238633,"[0.06415283548957641, 0.04701350159617988, 0.029899531969657767]","[0.06415283548957641, 0.027424542597771596, 0.009966510656552588]","[0.10076188493863164, 0.09967165460322103, 0.100674801016159]",0.29232863517927743
462743648,"[1, 2, 3]",0.4096772572967513,0.10988915459380022,"[0.2988547781562366, 0.29990047177341084, 0.3015922268993691]","[0.37916600089421587, 0.28470304417211484, 0.18011740337856796]","[0.37916600089421587, 0.09490101472403828, 0.06003913445952265]",1.1533548205451465,0.30936837210024776,1.1393029359676274,0.33943230650017614,"[0.7993802128468054, 0.8027321378503219, 0.7972999004741494]","[0.42094770438551765, 0.37285508480274787, 0.33212576783744696]","[0.42094770438551765, 0.12428502826758261, 0.11070858927914898]","[4, 5, 6]",1.603726482072796,0.4777979250470834,0,0.6081150634576323,0.10816256156435033,0.15225376752167574,"[0.3158819306561119, 0.23742017866617843, 0.15045019548840155]","[0.3158819306561119, 0.0791400595553928, 0.05015006516280052]","[0.4982953331664361, 0.5002421940052043, 0.5030050649316562]",0.8560060723323677,121613,0.21123945113586143,0.11161574762324228,0.157114604578561,"[0.06328407023810233, 0.04728286550593621, 0.029667207890166677]","[0.06328407023810233, 0.015760955168645403, 0.009889069296722225]","[0.09969059762967494, 0.09960271305318845, 0.09951468583739105]",0.2973487482127662
389768707,"[1, 2, 3]",0.40459702337672765,0.10519701544154335,"[0.29892938338696434, 0.2995094793728961, 0.30022358943263383]","[0.3776955980775199, 0.2836402844039159, 0.17897178838617905]","[0.3776955980775199, 0.16545683256895094, 0.05965726279539302]",1.1355576931957527,0.2952500223281378,1.1628316784868786,0.36170370012538766,"[0.8011615939183137, 0.801985993251835, 0.8001249439460545]","[0.4189644043832859, 0.3729569092083603, 0.332317109457364]","[0.4189644043832859, 0.21755819703821014, 0.11077236981912132]","[4, 5, 6]",1.6318242375797194,0.5075858145307093,0,0.6028348509146286,0.10440502618091807,0.14651359728078628,"[0.31451250482695825, 0.23588814807274597, 0.149055582925796]","[0.31451250482695825, 0.1376014197091018, 0.04968519430859866]","[0.4973944408114921, 0.4982383647282995, 0.5009347060127919]",0.8459698331062865,121248,0.20635919583883458,0.10598900470217579,0.1487364250473616,"[0.06318309325056463, 0.04775213633116871, 0.029916205460382372]","[0.06318309325056463, 0.02785541285984841, 0.009972068486794123]","[0.10010403622237041, 0.10083401967770243, 0.10019714852247583]",0.2895878600894773
1942583309,"[1, 2, 3]",0.4103611948373919,0.1102491421616968,"[0.3003510389757311, 0.3001113658835885, 0.29960776802740474]","[0.38182018908649373, 0.2844901894525666, 0.18011439237448673]","[0.38182018908649373, 0.16595261051399715, 0.06003813079149557]",1.157367314092476,0.3109425431789289,1.1168644897876236,0.3192990865047974,"[0.7944223137605714, 0.7981209981302299, 0.800952851547482]","[0.42033465712127205, 0.3724646602925506, 0.33191244898053834]","[0.42033465712127205, 0.21727105183732115, 0.11063748299351278]","[4, 5, 6]",1.5749813469362948,0.45026958054193383,0,0.6093242311866452,0.10890028176911323,0.15356913397351762,"[0.3187105142754814, 0.23682911238932625, 0.1501488369756437]","[0.3187105142754814, 0.1381503155604403, 0.05004961232521457]","[0.49952228611061766, 0.5021249198864542, 0.4996685992606899]",0.859257597613969,121840,0.21139815848813712,0.11159800255427964,0.1573734092054102,"[0.06310967481101323, 0.0476610770632394, 0.029965555398842048]","[0.06310967481101323, 0.027802294953556315, 0.009988518466280683]","[0.0996653477025146, 0.10006630515334784, 0.09966245424998278]",0.29810971647850487
1053481442,"[1, 2, 3]",0.40869478162531725,0.10944456991569837,"[0.3000071799335989, 0.2982597819025933, 0.29923756277376207]","[0.3774989487214015, 0.2845534878384534, 0.17926232519872967]","[0.3774989487214015, 0.16598953457243112, 0.05975410839957655]",1.149008219144489,0.3076934573859045,1.1328359228051152,0.335115340305325,"[0.7915121344456321, 0.8025153778922723, 0.8002167473569689]","[0.41614120717944975, 0.3727358553137627, 0.3324823811334697]","[0.41614120717944975, 0.2174292489330282, 0.11082746037782322]","[4, 5, 6]",1.5924325985626644,0.4710731549359821,0,0.6067713257885904,0.10828660556913254,0.1522189729550527,"[0.3143107031327048, 0.23693612278131349, 0.14947540789125108]","[0.3143107031327048, 0.13821273828909952, 0.04982513596375036]","[0.5008191890708596, 0.49640251362693655, 0.49691810330558]",0.852941206760322,121455,0.2106182374620461,0.11060253426226517,0.15547448443085315,"[0.06318824558869775, 0.047617365057139746, 0.029786917307479087]","[0.06318824558869775, 0.027776796283331514, 0.009928972435826362]","[0.10018644378892472, 0.09988134349828329, 0.09986941188428185]",0.29606701238416977
1140762284,"[1, 2, 3]",0.40933243364283195,0.11019939420252746,"[0.29953106570036325, 0.2979062054372481, 0.30025037524051196]","[0.3798295178731039, 0.2851017013910902, 0.17987392725310983]","[0.3798295178731039, 0.09503390046369672, 0.059957975751036605]",1.1560279239797142,0.3112227774624105,1.1474357913341087,0.3467807682603285,"[0.7983227251364698, 0.8032966730241966, 0.8006329881606895]","[0.4200924884836797, 0.37600761052016113, 0.33449631612843533]","[0.4200924884836797, 0.12533587017338704, 0.11149877204281178]","[4, 5, 6]",1.6202818378587318,0.4896854227264556,0,0.6073726207207899,0.1088122131047427,0.15365256510417832,"[0.31674044668117535, 0.23754341832319653, 0.149727966974914]","[0.31674044668117535, 0.0791811394410655, 0.049909322324971334]","[0.49983717433818614, 0.4961959217923787, 0.4996378398080199]",0.8576643970834642,122001,0.21129224656487808,0.11158657530031754,0.15757021235823968,"[0.06308907119192977, 0.04755828306789268, 0.030145960278193776]","[0.06308907119192977, 0.01585276102263089, 0.010048653426064591]","[0.09944788486088041, 0.09943414488586887, 0.10068562941101118]",0.2983635268962559
118323013,"[1, 2, 3]",0.40494784101799425,0.10579030532003467,"[0.2986231097681982, 0.30030431576858585, 0.2984825301720671]","[0.3799066418077682, 0.28440262398068533, 0.179601965542694]","[0.3799066418077682, 0.16590153065539975, 0.059867321847564665]",1.1423413765629442,0.29843014523179673,1.1249286301490748,0.3247618076490951,"[0.7949413001061956, 0.8028249725144921, 0.8037946561664874]","[0.4188201409381125, 0.3746654465531284, 0.33513343069733437]","[0.4188201409381125, 0.2185548438226582, 0.11171114356577812]","[4, 5, 6]",1.5866889383446037,0.4580699201560284,0,0.6032006828011619,0.1045862939862841,0.14751683913361036,"[0.3163473422596319, 0.23751385277066506, 0.14942425262266193]","[0.3163473422596319, 0.1385497474495546, 0.049808084207553976]","[0.4971762204669628, 0.5009999585745363, 0.49789512233472366]",0.8508022867865692,121867,0.206694999234833,0.1069943166537934,0.15091330609819792,"[0.06355929954813616, 0.04688877121001853, 0.030177712920031418]","[0.06355929954813616, 0.02735178320584414, 0.010059237640010472]","[0.09995074361099361, 0.09913719904340079, 0.10005709117679712]",0.29153908977638404
1507589015,"[1, 2, 3]",0.41254435051091426,0.11193638072101258,"[0.3003854419990511, 0.30204646143873376, 0.29881531284685575]","[0.3817807209937661, 0.2863850012224021, 0.1802033064564132]","[0.3817807209937661, 0.09546166707413403, 0.06006776881880439]",1.164273356331561,0.3159043276589795,1.1376764420774663,0.3347004935523624,"[0.7990452545237728, 0.8056890719577452, 0.8049101639795094]","[0.4213774906364993, 0.3760163371716982, 0.3356764729789032]","[0.4213774906364993, 0.12533877905723273, 0.1118921576596344]","[4, 5, 6]",1.605362390730203,0.4722920899431024,0,0.6122451479344411,0.11094571271423016,0.15655424338307178,"[0.31859146442431424, 0.23853032902836543, 0.15025618330076743]","[0.31859146442431424, 0.0795101096761218, 0.05008539443358914]","[0.5012950607515382, 0.5033584656135959, 0.4980742731320581]",0.8639322201365189,121915,0.212843553087384,0.11292704872778703,0.15935008427589648,"[0.06318925656945637, 0.04785467219403759, 0.02994712315564681]","[0.06318925656945637, 0.01595155739801253, 0.009982374385215603]","[0.09944288724349702, 0.1009014967050573, 0.09936504436982425]",0.3003411361950372
384176650,"[1, 2, 3]",0.40735410344339873,0.10878171469829269,"[0.2989049933863172, 0.297277224044321, 0.299922965786257]","[0.37898598548101303, 0.28141852476013757, 0.17862395943130918]","[0.37898598548101303, 0.16416080611008022, 0.059541319810436394]",1.1447196824308288,0.3056912127583689,1.1267795493931754,0.32703538572056545,"[0.7995262334978702, 0.8049427594721489, 0.7942313332869773]","[0.4193989237536811, 0.3733661085103885, 0.33092916564208175]","[0.4193989237536811, 0.21779689663105992, 0.1103097218806939]","[4, 5, 6]",1.5832008528301598,0.4595066549240084,0,0.6053733704918833,0.10838438235376992,0.15228732778152598,"[0.31546100180984654, 0.23430263514591881, 0.14853923008793155]","[0.31546100180984654, 0.13667653716845263, 0.04951307669597718]","[0.49746986430795875, 0.49529706700911086, 0.4986521763851869]",0.8505901948252229,121398,0.20933483639491798,0.1091790470428213,0.15340388497685112,"[0.06352498367116725, 0.04711588961421653, 0.03008472934337626]","[0.06352498367116725, 0.027484268941626307, 0.010028243114458752]","[0.10023133767810939, 0.0994848287839998, 0.10106240228762647]",0.2941294876056112
511853133,"[1, 2, 3]",0.41669835697729957,0.11513943512383866,"[0.30323138689793655, 0.3005705041497423, 0.29961072066497374]","[0.3835205593760876, 0.28604868151070745, 0.18064520009916044]","[0.3835205593760876, 0.09534956050356914, 0.06021506669972014]",1.1748382653038554,0.3246238243178998,1.128618878283,0.33021458490167305,"[0.7949972392626755, 0.7965717029184328, 0.8048057784214608]","[0.4194563902223884, 0.37235413188888633, 0.33369897335617166]","[0.4194563902223884, 0.12411804396296211, 0.11123299111872388]","[4, 5, 6]",1.5910125669434978,0.46550307147605147,0,0.6166632160446679,0.11374735251356488,0.16034949511118748,"[0.32012309442614034, 0.23836801802539864, 0.150468727215958]","[0.32012309442614034, 0.07945600600846621, 0.05015624240531933]","[0.5051857675347493, 0.5023007515041815, 0.4991129393525095]",0.8693093347786844,121797,0.2167334979099375,0.11653151773411685,0.16427432920671858,"[0.06339746494995004, 0.047680663485308514, 0.030176472883202517]","[0.06339746494995004, 0.015893554495102838, 0.010058824294400838]","[0.10045477374326789, 0.09993151055913037, 0.10010084236679988]",0.30552893052517965
552165292,"[1, 2, 3]",0.40610628351390454,0.10645492397090706,"[0.29770902017131, 0.3007822988066549, 0.301990481559257]","[0.378970950076447, 0.2852698831690556, 0.18073334799476345]","[0.378970950076447, 0.09508996105635187, 0.06024444933158782]",1.1451619139390212,0.30018773269875526,1.151749667761314,0.34995958438636915,"[0.8031717392565944, 0.799503447452081, 0.8026167903769109]","[0.42163616415076177, 0.37413722686700446, 0.334693562744034]","[0.42163616415076177, 0.12471240895566815, 0.111564520914678]","[4, 5, 6]",1.623885060949838,0.4934181071880379,0,0.6052251043741119,0.10585807664477302,0.1492523540974481,"[0.31519170412169234, 0.23766227904666076, 0.15121798573161885]","[0.31519170412169234, 0.07922075968222025, 0.050405995243872945]","[0.49612302001686237, 0.5015513284639782, 0.5027780265858001]",0.8533243229974201,121794,0.20698746265370344,0.10705177129704413,0.15093537860131148,"[0.06377924595475494, 0.04760760412239787, 0.02951536226314571]","[0.06377924595475494, 0.01586920137413262, 0.009838454087715236]","[0.10002265599564664, 0.10031690812576816, 0.09914173530835219]",0.29183759094161
639982665,"[1, 2, 3]",0.405272803021101,0.10562869768180651,"[0.3003288206521043, 0.29710232924071295, 0.3022471267003799]","[0.37850007821658, 0.2822069474212975, 0.18013989789331797]","[0.37850007821658, 0.09406898247376583, 0.06004663263110599]",1.1372571111495482,0.2964101876183527,1.1125815830043795,0.3148918095349983,"[0.8043468623545464, 0.7942271449085853, 0.7932185860552187]","[0.4194892584238328, 0.3698908355460615, 0.3298393066496097]","[0.4194892584238328, 0.1232969451820205, 0.1099464355498699]","[4, 5, 6]",1.5610365506563155,0.4418171500368115,0,0.6033886131133701,0.10413526103495345,0.14610968864748758,"[0.315601914522675, 0.23443499509517107, 0.15045350163591165]","[0.315601914522675, 0.07814499836505702, 0.05015116721197055]","[0.5002583909445995, 0.49627267702241057, 0.501834978130967]",0.8466000999012453,121215,0.20715699292883155,0.10712213432866642,0.15030049897087472,"[0.06289816369390129, 0.0477719523261201, 0.029686396257406242]","[0.06289816369390129, 0.0159239841087067, 0.009895465419135413]","[0.09993229700836107, 0.10005163679660607, 0.1002257526762428]",0.29065701124830234
1733239651,"[1, 2, 3]",0.41191598635950555,0.11206893330718178,"[0.300322610754335, 0.2984361215570022, 0.3010872695233738]","[0.3824621006230765, 0.2857217614150081, 0.18091129265872802]","[0.3824621006230765, 0.09524058713833602, 0.060303764219576006]",1.1664475758545527,0.3173524211577401,1.1550246042497827,0.3532334489196363,"[0.801976404779331, 0.8023427192318096, 0.8009395439627792]","[0.4245569137975173, 0.3756061115072919, 0.33507738833165]","[0.4245569137975173, 0.12520203716909728, 0.11169246277721667]","[4, 5, 6]",1.6353767446448038,0.5001363310083445,0,0.610603680978929,0.11097790376945585,0.15713144319716008,"[0.31876689953346954, 0.23791588722577375, 0.15072757841143608]","[0.31876689953346954, 0.07930529574192458, 0.05024252613714536]","[0.4991982771392576, 0.4988452359487857, 0.5017738202897212]",0.8645418083678396,122329,0.21322829174008287,0.11315996284491141,0.1602209779605853,"[0.06369520108960332, 0.04780587418923436, 0.03018371424729152]","[0.06369520108960332, 0.015935291396411453, 0.010061238082430507]","[0.10031585669008743, 0.0994995031274816, 0.10045483300414985]",0.30190576748671444
2030814291,"[1, 2, 3]",0.41113862466112217,0.11055280357331589,"[0.2992926458487347, 0.30130201606027457, 0.30218927944052204]","[0.3805232080931116, 0.2866929485252195, 0.18142847967180367]","[0.3805232080931116, 0.16723755330637802, 0.06047615989060122]",1.1607686195166254,0.31212398322649065,1.165612752754733,0.3642983286017286,"[0.8017029171350375, 0.8034800002754056, 0.7984104733608529]","[0.42144031177100716, 0.37540266112783394, 0.3343334504905982]","[0.42144031177100716, 0.2189848856579031, 0.11144448349686606]","[4, 5, 6]",1.6454385756401388,0.5142621522506996,0,0.6103757288794984,0.10912315000892259,0.15404381952384888,"[0.31694788060475865, 0.23925860508076277, 0.15138729060382905]","[0.31694788060475865, 0.13956751963044492, 0.050462430201276345]","[0.5005460433604235, 0.5013460409017086, 0.5025897597080482]",0.8616375958131994,121967,0.21190152044275987,0.11198245713772362,0.15808016370266215,"[0.06357532748835577, 0.04743434344445346, 0.030041189067974237]","[0.06357532748835577, 0.02767003367593118, 0.010013729689324746]","[0.09961596017987247, 0.10001314700158125, 0.10041651176169183]",0.29913102370344563
459602401,"[1, 2, 3]",0.41364736190858337,0.11297650004729258,"[0.30157244286210516, 0.29923647118298546, 0.30105855081050853]","[0.3798402968903552, 0.2851282363757514, 0.17953155717660654]","[0.3798402968903552, 0.0950427454585838, 0.059843852392202176]",1.1618193807697381,0.317319290327025,1.1082690468547551,0.3135848082826075,"[0.7948692498963393, 0.789990223080032, 0.7997559139924558]","[0.4154963064709349, 0.36953279609395917, 0.3309934265107409]","[0.4154963064709349, 0.12317759869798639, 0.11033114217024695]","[4, 5, 6]",1.5564084003847976,0.44038587130916274,0,0.6127850160258463,0.11163481170440752,0.15677543210758446,"[0.3167032020522673, 0.23736219658434538, 0.14972975839141506]","[0.3167032020522673, 0.07912073219478179, 0.04990991946380502]","[0.5022946525166241, 0.49839552322519, 0.5031338951221361]",0.8605705891356122,121336,0.2145097077913284,0.1143181883901883,0.16054385821945555,"[0.06313709483808586, 0.04776603979140513, 0.029801798785190556]","[0.06313709483808586, 0.01592201326380171, 0.009933932928396852]","[0.10037379172883658, 0.10022251534655072, 0.09975828143153652]",0.3012487916341371
1413645487,"[1, 2, 3]",0.4104751397705699,0.11029667842007614,"[0.30139978160278824, 0.2994789046542691, 0.2987178457667167]","[0.37978686871571987, 0.28392168611207297, 0.1791021830044236]","[0.37978686871571987, 0.16562098356537588, 0.0597007276681412]",1.152490601275604,0.3096798634433875,1.1358990996918519,0.3342555275764097,"[0.7985762076931594, 0.807220189640189, 0.7992888456243951]","[0.41902927549749364, 0.3744965908595378, 0.33186102425033187]","[0.41902927549749364, 0.21845634466806368, 0.11062034141677729]","[4, 5, 6]",1.5946313303212376,0.4692444397138743,0,0.6096063648006689,0.1097505165409327,0.1540732026661416,"[0.3162991494044394, 0.2364805155584146, 0.1489426944399382]","[0.3162991494044394, 0.13794696740907517, 0.049647564813312735]","[0.5008767848522252, 0.49973059582281004, 0.497898785260176]",0.8557955620689337,121293,0.21134391474046416,0.11084284029921689,0.15560666077724208,"[0.06348771931127851, 0.047441170553654016, 0.03015948856448605]","[0.06348771931127851, 0.02767401615629817, 0.010053162854828683]","[0.10100087211479888, 0.09991056640249363, 0.10038866434560134]",0.2966950392066607
680486276,"[1, 2, 3]",0.40822550022420473,0.10859999451080651,"[0.29990973069608845, 0.2982326435314797, 0.30124191742223994]","[0.37977681324208196, 0.28358156053406136, 0.1797525269656366]","[0.37977681324208196, 0.09452718684468711, 0.05991750898854553]",1.1486985007511743,0.3055876000093944,1.1198435179211848,0.3216622508217393,"[0.7916808647572274, 0.7995291939196505, 0.8049275434870709]","[0.4172750785840882, 0.3716907215860164, 0.33402826112842354]","[0.4172750785840882, 0.1238969071953388, 0.11134275370947451]","[4, 5, 6]",1.575553914938548,0.4525598536400201,0,0.6074975285439986,0.10778330961934632,0.1516447724330594,"[0.3166137153676297, 0.23614691959657524, 0.1503078575326255]","[0.3166137153676297, 0.07871563986552507, 0.05010261917754183]","[0.49813829069366067, 0.4986307722596997, 0.5048014679894678]",0.8547132649298899,121559,0.20895347190440655,0.10941667940226006,0.1539428275763256,"[0.06316309787445197, 0.04743464093748946, 0.029444669433011498]","[0.06316309787445197, 0.015811546979163153, 0.009814889811003832]","[0.10014606614712432, 0.09938474889071976, 0.0984941146465821]",0.29398523582127856
533992200,"[1, 2, 3]",0.4046017827703086,0.10477877496785158,"[0.30186347725914736, 0.29784708186769776, 0.29869070690587407]","[0.37981848741934543, 0.28438819137273214, 0.17958176528306863]","[0.37981848741934543, 0.16589311163409373, 0.05986058842768954]",1.1386661459240794,0.2948777018489334,1.1654655469848478,0.36246691813167625,"[0.8051294239279406, 0.8068674525847389, 0.7960438318838667]","[0.4215686904940603, 0.37490784789609577, 0.3334583665403469]","[0.4215686904940603, 0.21869624460605583, 0.11115278884678229]","[4, 5, 6]",1.6399781453087587,0.5100432403782558,0,0.6026723754419883,0.10312680900234199,0.14511429651164987,"[0.3166942930377162, 0.236700214844062, 0.14953816453084975]","[0.3166942930377162, 0.13807512532570282, 0.04984605484361658]","[0.502106168660669, 0.4968222399804214, 0.4984869002770116]",0.8480469689242778,121579,0.2065311900986311,0.10643074093336524,0.14976340533728927,"[0.0631241943816275, 0.047687976528669, 0.030043600752218923]","[0.0631241943816275, 0.027817986308390243, 0.010014533584072973]","[0.10059405178020168, 0.09968548197046663, 0.09973121958504624]",0.2906191769998047
